sub,amg_hipp,amg_vmpfc,amg_SnM,amgM,trial,condition
sub-169,0.8710041769368031,0.7789365574921436,0.39290765506803604,-0.528320729875,65,CSplus2
sub-169,0.0553519730289761,0.6847760538307084,0.42464221480056774,-0.2065897625,66,CSminus2
sub-169,0.9552788654906867,0.292734448036297,0.7150242167667707,0.076110938125,67,CSminus2
sub-169,0.7513618415195785,0.8853111361326416,0.327708419846682,-0.12600113875000002,68,CSplus2
sub-169,0.9233005746490601,0.7756055742692135,0.8509119312618774,0.08226783249999997,69,CSminus2
sub-1222,0.8538857943657283,0.721986994385633,0.8925855186487345,-0.15843771249028815,1,CSplusUS1
sub-1222,0.49233786714602745,0.7941709203273648,0.4756327094401561,0.35146185500000005,2,CSminus1
sub-1222,0.05047525562948039,0.6593652177881077,0.8271509694252291,0.001372779999999997,3,CSplus1
sub-1222,0.7410042864372841,0.8601630980606494,0.424530187735433,-0.04372295,4,CSplusUS1
sub-1222,0.7985095372840363,0.7592943061922343,0.520233273341416,0.03324515924999999,5,CSminus1
sub-1222,0.7073046706715317,0.8459615872060351,-0.04900568911548885,0.015537472499999982,6,CSplus1
sub-1222,0.564948234518954,0.7499657296586687,0.4226186857630503,0.06050969025000001,7,CSplus1
sub-1222,0.5791985208909513,0.36557876242030085,0.3084431773585879,-0.321383555875,8,CSminus1
sub-1222,0.8533525248675101,0.89769907360656,0.684197660565124,-0.019834493749999973,9,CSplusUS1
sub-1222,0.4979217613087843,0.9294752966583577,0.12030844081441387,-0.10182909,10,CSminus1
sub-1222,0.3746174226493117,0.19056159009302487,-0.25988220226361747,-0.03167794375000001,11,CSplusUS1
sub-1222,0.3535857006822171,0.12419705364376996,-0.010906426829353416,0.17255858562499998,12,CSplus1
sub-1222,0.08904053171984472,0.678398557227361,0.42421158782365476,0.252448752625,13,CSminus1
sub-1222,0.2152581640847954,0.8814824281985826,0.23347589239024996,0.0772751475,14,CSplus1
sub-1222,0.8263291446139123,0.6827078488312395,0.6159108304631657,-0.32436292125,15,CSminus1
sub-1222,0.5637291414142349,0.8568226475978112,0.4516752833809775,0.0290377,16,CSminus1
sub-1222,0.8932847062886232,0.27998542670475274,-0.3765943162122959,0.09156314500000001,17,CSplus1
sub-1222,0.3934842179121309,0.47226882598164643,0.3719535681609223,-0.05414303324999997,18,CSplusUS1
sub-1222,0.8771361318173652,0.8741891554926493,0.2767592336163348,-0.18423714000000002,19,CSminus1
sub-1222,-0.032348026280548656,-0.052628821835953285,-0.5735846170457897,-0.08810890874999999,20,CSplus1
sub-1222,0.438070855531045,0.7308254825354926,0.6244960364072056,0.005465418925000007,21,CSplus1
sub-1222,0.6757848676831087,0.918212206797937,0.7896936230257259,0.25265912662499995,22,CSminus1
sub-1222,-0.24173640577982847,0.48626724984877523,0.033350683071907854,-0.118164050625,23,CSplus1
sub-1222,0.10627135765283362,-0.06646559596737889,0.31708474058407815,-0.20737838925,24,CSplusUS1
sub-1222,0.8102277210891206,0.804046410777482,0.7281430285784495,-0.24761374,25,CSminus1
sub-1222,0.6091627849194085,0.8207940231865766,0.37843033361078715,0.2846173225,26,CSplus1
sub-1222,0.6422808442621549,0.32416230753347736,-0.09885454410691236,0.2002708625,27,CSminus1
sub-1222,0.7803066947876873,0.9492169800203949,0.781872168528656,-0.2875666207125,28,CSplus1
sub-1222,0.494409173343321,0.5251702518926411,0.2676534849991887,0.08114056000000001,29,CSplus1
sub-1222,0.39364956050164635,0.42469944662415465,-0.35480682851468126,0.11447474275000001,30,CSminus1
sub-1222,0.9189879382197544,0.8886111010772557,0.28558188564823916,0.12314747624999998,31,CSminusUS2
sub-1222,0.8048792088780993,0.8478408599255997,0.6065668405423512,0.03405655250000002,32,CSplus2
sub-1222,0.06576262799337868,0.11251885215521651,-0.8617317279150547,0.17348861249999997,33,CSminus2
sub-1222,0.7227352243912418,0.5035311874132974,0.24027363333879834,-0.09909114391250001,34,CSminusUS2
sub-1222,0.6987072818540923,0.6768323532521328,0.45116729976659353,0.193011025,35,CSplus2
sub-1222,0.7872713189814526,0.7704042029716014,0.26487089456524804,0.01877294375000005,36,CSminus2
sub-1222,0.8564959069050119,0.6075612517227189,0.5857142752853731,-0.009671935374999968,37,CSplus2
sub-1222,0.8971628180779353,0.9280852866148086,0.510818124162691,-0.44780709386249995,38,CSminus2
sub-1222,0.5050695421541346,0.8213474744084557,0.8461546604102802,0.232527344475,39,CSminus2
sub-1222,0.9288044839325408,0.8129634440346242,0.48226790127921787,-0.39075788525,40,CSplus2
sub-1222,0.3417740706318507,0.5591869177816899,-0.5105617994743827,-0.16063217062500001,41,CSminusUS2
sub-1222,0.13884381161110312,0.8716721243526491,-0.10672545585099881,0.08690684874999999,42,CSminus2
sub-1222,0.5983990095848608,0.5468458032371369,0.8758087437149845,-0.14336627500000004,43,CSplus2
sub-1222,0.8804821022721712,0.9094250261834376,0.9510895899499803,-0.0036150606875000046,44,CSminusUS2
sub-1222,0.860863470051715,0.7279469840959052,0.3178478426470758,0.07664512799999998,45,CSminus2
sub-1222,0.653188640683148,0.6969144514295962,0.630012093545841,0.37648195824999997,46,CSplus2
sub-1222,0.6986626897211249,0.2570678599762653,0.7525991887964579,0.28603143262499997,47,CSplus2
sub-1222,0.3638852619712343,0.18810204171450254,0.17653406916810205,0.1788120155,48,CSminus2
sub-1222,0.1487215239857993,0.5630001463583405,0.5237553934015012,0.67993680625,49,CSplus2
sub-1222,0.9495997348110576,0.8692684476427508,0.7485359003407567,-0.16570698500000003,50,CSminusUS2
sub-1222,0.6707187218952266,0.3625099010950081,-0.0997308203179888,-0.19187216250000003,51,CSminus2
sub-1222,0.8662982107594555,0.5690231609606358,0.4506502347917303,0.1515615785,52,CSplus2
sub-1222,0.9025391252448177,0.9302596582588497,0.6754146992193111,-0.20746152875,53,CSminus2
sub-1222,0.2983494168411578,0.47324890697538324,0.2652240816859601,-0.21140450000000005,54,CSminus2
sub-1222,0.8117792994595951,0.7888068662715343,0.9161594861590266,-0.39423371996249995,55,CSplus2
sub-1222,0.8723842264314926,0.7966150040421918,0.7485497195915085,-0.03692708324999999,56,CSminusUS2
sub-1222,0.7639598097663665,0.32571021445943066,0.334254770075314,0.02690057,57,CSplus2
sub-1222,0.2585112903921585,0.3039912345706268,0.6530282777512924,0.20361859687499997,58,CSminus2
sub-1222,0.04553098214711929,0.49330766519414343,0.48492185283812467,-0.23847269375000002,59,CSplus2
sub-1222,0.4863377810462721,0.04264874376779486,0.7123810372684835,-0.010020776625000005,60,CSminus2
sub-1222,0.7829866235129388,0.41845654373069596,0.574983336028886,-0.0009319037499999905,61,CSminusUS2
sub-1222,0.9654706892743385,0.7653520732536838,0.9098181521858908,-0.27705423375000005,62,CSplus2
sub-1222,0.5895203977093998,0.48399800091126793,-0.0022141222549452097,0.2011316435,63,CSplus2
sub-1222,0.8316814299983002,0.8404286236747107,0.7642220035124303,-0.23908134625000005,64,CSminus2
sub-1222,0.7284807679969959,0.7831740774135897,0.9382100250153309,-0.20851835916250003,65,CSminus2
sub-1222,0.6378597165152674,0.5210837730176399,0.3002398692072923,0.33301898125,66,CSplus2
sub-1222,0.7588857692741355,0.6185047001204276,0.06908359388557425,-0.06786494000000001,67,CSminus2
sub-1222,0.6975088648754336,0.7663439892626006,0.42468801400185086,-0.12506826125,68,CSplus2
sub-1222,0.790858656926579,0.8320143381355093,0.8077516939749247,0.4183328,69,CSminus2
sub-055,0.6908554105089717,-0.020946138033556667,-0.6673146679595743,-0.1878237637646711,1,CSplusUS1
sub-055,0.5390947457173603,0.5996122803788672,0.32868697648487133,-0.26158056500000004,2,CSminus1
sub-055,0.8610954137337685,0.7209714532976617,-0.16687712939890725,0.107142929375,3,CSplus1
sub-055,0.44583542497016526,0.3792105170233165,0.0022312316063734863,0.03713589449999998,4,CSplusUS1
sub-055,0.9213358825106459,0.7491948778166166,0.882260033545397,0.20170987124999998,5,CSminus1
sub-055,0.9300303249173822,0.8256085805652852,0.18408085380601782,0.1604361675,6,CSplus1
sub-055,0.81889841417571,0.8296273759389381,0.2923373646266374,0.17511027,7,CSplus1
sub-055,0.7948676646654625,0.6675372580534027,0.6441906116375291,0.12605575375,8,CSminus1
sub-055,0.4082084858450961,0.4861535249333541,0.7723722500976506,0.188929225375,9,CSplusUS1
sub-055,0.5926469647348105,0.44314279681170377,0.2304832014636924,0.142156478875,10,CSminus1
sub-055,-0.1788045426436305,-0.29068348235658503,-0.15073732750637933,-0.18344651512499996,11,CSplusUS1
sub-055,0.7828408321433125,0.8927907677429452,0.47542272071220903,-0.06343304312500003,12,CSplus1
sub-055,0.4425197985071425,0.7513726768209048,-0.07644839630804398,0.032202519999999984,13,CSminus1
sub-055,0.5950770030301499,0.4681853205750017,0.4608631643437956,-0.2574559825,14,CSplus1
sub-055,0.6358075018454918,0.8917790191219999,0.38389155715502216,-0.16432058875,15,CSminus1
sub-055,0.7674725387888042,0.803408646392829,-0.7016967273129183,0.070712307,16,CSminus1
sub-055,0.7950109085742854,0.5387678707010222,0.5361898745751029,0.12226101500000003,17,CSplus1
sub-055,0.6538325004420878,0.4610139443050464,-0.093123426443564,-0.24539427749999998,18,CSplusUS1
sub-055,0.7491079419873321,0.42059496848202876,-0.6450411401242359,-0.13197651374999997,19,CSminus1
sub-055,0.5378947720254552,0.6000704141341968,-0.14659169860424873,0.02040859425000001,20,CSplus1
sub-055,0.9673847738218281,0.8493422866950614,0.3918019442335411,0.015021628124999992,21,CSplus1
sub-055,0.9295555878749668,0.9162565748330179,0.1519051981035146,-0.25676131687500003,22,CSminus1
sub-055,0.9763688325117127,0.8844059105512223,-0.47645616697857834,0.036048773125,23,CSplus1
sub-055,0.8726228995139564,0.779459314231273,0.0388003530214034,0.11562947374999999,24,CSplusUS1
sub-055,0.9149518674714391,0.7971040432417638,-0.5533581407283961,-0.30391281175,25,CSminus1
sub-055,0.9042900253886677,0.8718100318032336,0.43565753370975274,0.19780968506250002,26,CSplus1
sub-055,0.285669627988571,0.43562869624460676,-0.4173944902154002,-0.3384350465,27,CSminus1
sub-055,0.7516431652617888,0.701704652293597,-0.8063447506666108,0.050495502499999984,28,CSplus1
sub-055,0.8579869931511838,0.7913582855921435,-0.46692030129304574,0.02884549124999998,29,CSplus1
sub-055,0.9481491101459038,0.9470388427785844,-0.3089239711802563,-0.027386635000000048,30,CSminus1
sub-055,0.7275594745398497,0.7559926021036946,-0.42724689149716866,0.20146039575,31,CSminusUS2
sub-055,0.5926350994513474,0.7287302531366588,0.1110937680499064,0.15636192125,32,CSplus2
sub-055,0.7124888360761251,0.42699280266167977,0.6963117127050599,0.06820255024999998,33,CSminus2
sub-055,0.30807362780785763,-0.14525689284776255,0.431633483272607,0.02740400175000001,34,CSminusUS2
sub-055,0.7726791015476159,0.7092089787777979,-0.14018632096794734,0.378432317625,35,CSplus2
sub-055,0.03664948729910527,0.2762467630162575,0.12034103467792491,-0.08178504625000002,36,CSminus2
sub-055,0.8457611410271704,0.8704121587804049,-0.0405974074775949,-0.12255889500000006,37,CSplus2
sub-055,0.9175429036867062,0.9505985861506279,-0.16067318962194474,0.07584548750000002,38,CSminus2
sub-055,0.8056904636743523,0.7091440210803187,0.5430360123308273,-0.040116716250000004,39,CSminus2
sub-055,0.38912057600887867,0.2313893783044159,-0.11556153006486229,-0.15550231625,40,CSplus2
sub-055,0.9245661832758669,0.5174771402388963,0.31373940929693045,0.025218703749999988,41,CSminusUS2
sub-055,0.746905686256129,0.8848449324352698,0.4473001982532013,-0.19349052862500002,42,CSminus2
sub-055,0.8946552937067919,0.5767133756826778,0.7635301579938598,0.42315104225,43,CSplus2
sub-055,0.9544592652873162,0.8875908832549052,-0.24541941458391495,0.39191259425,44,CSminusUS2
sub-055,0.9774681611020756,0.9333632230345807,0.527889113827247,0.04911864675000001,45,CSminus2
sub-055,0.8559868206671768,0.7166334449844741,-0.10902997606602592,0.11889932124999998,46,CSplus2
sub-055,0.755912364666792,0.8611254236379389,-0.3807801920041585,0.11469982437500002,47,CSplus2
sub-055,0.7441600661149356,0.8067985065132227,0.12649103335915962,-0.265140099375,48,CSminus2
sub-055,0.41399858664527,0.2792385035850917,0.5014297606885116,-0.5357801037500001,49,CSplus2
sub-055,0.9552574037588368,0.8807149264446246,0.795878562988056,0.06174549162500001,50,CSminusUS2
sub-055,0.824658294080558,0.4250602642810247,0.7247078533948839,-0.32310364425000004,51,CSminus2
sub-055,0.5689508050565442,0.7641837453808622,0.14604251330828133,0.190174009625,52,CSplus2
sub-055,0.7414161727315448,0.8600583290950111,0.49466496755531036,-0.011263075374999987,53,CSminus2
sub-055,0.9203329764836512,0.9651326046179859,-0.5157411194440819,0.05884043375000003,54,CSminus2
sub-055,0.8467688054621219,0.9215484719260916,-0.4064078637071932,-0.06721547312499998,55,CSplus2
sub-055,0.9625331975931407,0.9606797923860569,0.31158916327536074,0.04438062249999997,56,CSminusUS2
sub-055,0.808521204616666,0.8080449973838046,-0.4921355592151434,-0.11183937062499999,57,CSplus2
sub-055,0.8529477276855204,0.6956124599444581,-0.027468001451723886,-0.06014772624999999,58,CSminus2
sub-055,0.9492258562597011,0.9695027052290233,0.16688910161326112,-0.2997558,59,CSplus2
sub-055,0.9500395241182822,0.9167766756712938,-0.10481240914164125,0.11294244625000001,60,CSminus2
sub-055,0.9044117716547512,0.7643576332386061,0.39545579315822504,0.31670755024999997,61,CSminusUS2
sub-055,0.7893839869913689,0.8131465989152997,-0.5652860802995296,0.10586354249999998,62,CSplus2
sub-055,0.8915111825944594,0.881858675171068,-0.660477492217052,0.19443693374999999,63,CSplus2
sub-055,0.877615892598363,0.644383298105616,0.8212466597272186,-0.6116844885,64,CSminus2
sub-055,0.9349365222450751,0.7163392410060958,-0.6823911890487829,0.31021493625,65,CSminus2
sub-055,0.6066467190760756,0.05139888941259091,0.5308635210137518,0.123763451,66,CSplus2
sub-055,0.8956222560414392,0.8822225818356028,-0.24319177306882006,-0.05751628724999999,67,CSminus2
sub-055,0.652575074824539,0.719262980624466,0.025134625084028916,0.03541877375000001,68,CSplus2
sub-055,0.6731058057649041,0.541551697978511,0.8054776593540214,-0.054479999999999994,69,CSminus2
sub-170,0.8023280050732625,-0.4367910190450628,-0.9089280051518408,-0.31119887372465804,1,CSplusUS1
sub-170,0.8555610033836591,0.3559087067228809,-0.036437045682030676,0.10305879500000001,2,CSplus1
sub-170,-0.6361134861592099,-0.3750232959678014,-0.7822050289366103,0.3256608725,3,CSminus1
sub-170,0.37554596336550783,0.3648824247997758,-0.06893033025352607,0.51376959125,4,CSplusUS1
sub-170,0.3544430196074129,0.1531766366107303,0.4724838333406383,-0.115965225,5,CSminus1
sub-170,0.7159122849295754,0.8277350876564772,-0.24397115435169275,-0.26209984124999997,6,CSplus1
sub-170,0.7702340239123893,0.7491864944769131,0.04948450959982272,-0.09767954937499998,7,CSplusUS1
sub-170,-0.36785070887005133,0.4223654275318813,-0.44008159283277504,0.35491890875,8,CSminus1
sub-170,0.04363240274829677,-0.38382248187263646,-0.18271895545514488,0.024297790000000007,9,CSplus1
sub-170,0.5089500596759112,0.5917889176798423,0.5816040366100271,-0.06777910250000001,10,CSminus1
sub-170,0.49006470741633934,0.35420075009042123,0.06609062703363838,0.2925264975,11,CSplusUS1
sub-170,0.7760872060430701,0.45506654659732665,0.6315446357631955,0.04680464012499999,12,CSplus1
sub-170,-0.0055942312839673885,0.1464112034331148,0.1643728056605061,-0.65195824,13,CSminus1
sub-170,0.0412208220500125,0.2979303905976727,0.32122901159002654,-0.24767523475,14,CSplus1
sub-170,0.6504397198796282,-0.18919306035395075,0.04912842073851004,0.07548560225,15,CSminus1
sub-170,0.5713297934532429,0.3580595737359471,-0.45664551829111777,0.18508826374999998,16,CSplus1
sub-170,0.7764866392229455,0.7822134291970954,-0.05697643297673444,-0.11914896125000002,17,CSplusUS1
sub-170,0.17694400103951766,0.7904073116602733,-0.07477020039607032,-0.10907086325000001,18,CSminus1
sub-170,0.13004786525523937,0.39902704335790906,0.7220259617492667,-0.234741025,19,CSminus1
sub-170,0.15870043397064,0.821093108137707,0.002346096188880431,0.02553814625000001,20,CSplus1
sub-170,-0.5917337010306598,0.5542950159041472,0.22758242293221628,-0.010578076249999985,21,CSplus1
sub-170,-0.7284194555064235,-0.18657198976504913,0.1978848833834778,0.05019758200000002,22,CSminus1
sub-170,0.3542245947385563,0.06020432432245655,0.6986279063822185,0.17592507375,23,CSplus1
sub-170,0.7597082705542741,-0.11936964428664144,0.320252857711128,-0.24642532374999998,24,CSminus1
sub-170,0.7487853090432887,0.3157182325866322,-0.3510646130192124,-0.39080941125,25,CSplusUS1
sub-170,0.6717602975357295,0.5809530624472046,0.05106493465565254,0.136053723125,26,CSplus1
sub-170,0.30217969980589654,0.45263492040488795,-0.02652036658230189,0.37227958425,27,CSminus1
sub-170,0.338700982352059,0.13941867868163774,0.7636467735849812,0.11004078612500003,28,CSplus1
sub-170,0.36339641562417346,0.19953395424935683,0.20297005012867855,-0.05544069625,29,CSplus1
sub-170,0.47249509121646266,0.7146653603451869,-0.3553850661539922,-0.48643233362499994,30,CSminus1
sub-170,0.7508491997946405,0.30804937292736084,0.10244663899141876,-0.34345664825875,31,CSminusUS2
sub-170,0.7898027747476064,0.6204911263474145,0.004807503380847452,0.349693046875,32,CSplus2
sub-170,-0.23486492709761056,0.16703902829164835,-0.27648085797195804,0.552012108,33,CSminus2
sub-170,0.02798337503367023,0.2019897783878237,-0.6437253578754608,0.14880259224999998,34,CSplus2
sub-170,0.8130293971410367,0.4538128444955324,-0.7777038053446642,0.091948895,35,CSminusUS2
sub-170,0.19481179753955333,0.06232348046324521,0.3643658635313707,0.29731945375,36,CSminus2
sub-170,0.2625233958388633,0.7688965641754628,0.09065194286491313,-0.9377484725,37,CSplus2
sub-170,0.29652804162353313,0.1559348268415249,0.22912536891647972,-0.242883117,38,CSminus2
sub-170,0.7812303786339513,0.3884288650528698,-0.3699364461101498,-0.44872880375,39,CSminus2
sub-170,-0.18306212029851338,-0.3597941970234315,-0.24033303370549605,0.34299111274999994,40,CSplus2
sub-170,0.12438544322679201,0.6553413831266836,-0.5224179520327601,0.2103972475,41,CSminus2
sub-170,0.37374273727913027,-0.29489649961493697,0.502014794613943,0.258372111625,42,CSminusUS2
sub-170,0.24693983043777848,0.23506061824985403,0.44891718959250326,-0.131596556625,43,CSplus2
sub-170,0.5028834491111744,-0.15187407102796635,-0.4552537049425059,0.5869193087500001,44,CSminusUS2
sub-170,-0.04940514761263672,0.05710699978248279,0.35914038255150216,0.3399267875,45,CSminus2
sub-170,0.5411872790564787,0.9010966632675569,0.5993316878407956,0.24141398462499997,46,CSplus2
sub-170,-0.758527427555478,0.6372185181720089,-0.35873815916141116,-0.04609172625000002,47,CSplus2
sub-170,0.7214006431721676,0.6326114565922111,0.2917292484761278,0.006179266250000037,48,CSminus2
sub-170,0.6176868637414082,0.4456576360677672,0.692399672734511,-0.10612363949999998,49,CSplus2
sub-170,0.666289853233649,0.4685143494946164,0.17656237986259243,-0.28451045249999996,50,CSminusUS2
sub-170,0.47844916393082715,0.7218353732963977,0.4053683514236274,-0.14389873875000003,51,CSminus2
sub-170,0.12380722291132001,0.4551631944408797,-0.3242377779259554,-0.30548449624999996,52,CSplus2
sub-170,0.7658114659619935,0.761421184666777,0.5759615204512126,0.5897336187500001,53,CSminus2
sub-170,0.5960058002404438,0.47216244972432186,0.45566478776830244,-0.156774309,54,CSminus2
sub-170,-0.41852988572408734,-0.035967174750324946,0.3777494988455259,-0.41231571499999997,55,CSplus2
sub-170,0.8377048283804955,0.47003460611317016,-0.056047148934911466,-0.35391291375000006,56,CSminusUS2
sub-170,-0.08985583213113658,0.14044651395771177,0.12617944258469935,0.3179840315375,57,CSplus2
sub-170,0.3744440021683908,0.42866505649791703,0.8128065464804712,-0.38132618625,58,CSminus2
sub-170,0.480692966793408,0.6771411330077839,0.21981928316202423,0.06432733125000001,59,CSplus2
sub-170,0.7330302896014874,-0.4111820225615793,-0.4617594821935481,-0.0050721903750000005,60,CSminus2
sub-170,0.47225584538808574,0.22318687509706114,0.7623404795073774,0.11298761075,61,CSminus2
sub-170,0.7350294137294561,0.4122057424216979,0.6612813526785307,0.22326636249999998,62,CSplus2
sub-170,0.5913159293846338,0.043670897887664976,0.18035144891785898,0.5759346375,63,CSplus2
sub-170,0.8502361359040032,0.6029420300774451,0.7402120625479727,0.78984506,64,CSminusUS2
sub-170,0.11554738897014993,0.45122256651385156,0.3773713244934311,-0.31626233112499996,65,CSplus2
sub-170,-0.33519976074287583,0.13202329373765384,-0.5152183949135699,-0.294174320125,66,CSminus2
sub-170,-0.3664172950179561,0.0313001290007709,-0.6953620830830041,-0.38776821475,67,CSminus2
sub-170,-0.23568134283589456,-0.008761180645214264,0.10188834682551848,-0.035938892037499975,68,CSplus2
sub-170,0.7503787550087314,0.04801556852439049,0.43846173306988706,-0.150630002625,69,CSminus2
sub-047,0.8360955420788524,0.33498745672284214,0.07413022731052199,0.28786108999410903,1,CSplusUS1
sub-047,0.802152690476281,0.3859685851142358,-0.6562034980085689,0.09065445438750001,2,CSminus1
sub-047,0.4470923122631542,-0.10943752881069568,0.36300142382450235,-0.05342824625,3,CSplus1
sub-047,0.6099172280343633,0.6250935430892468,0.3392258350017473,0.03951862187499998,4,CSplusUS1
sub-047,0.36167356634380987,0.2717076055529705,0.7195159486512599,-0.034440329999999984,5,CSminus1
sub-047,0.8629564255073685,0.7705545593640648,0.7372773558506766,-0.1927114425,6,CSplus1
sub-047,0.9006711225675437,0.6731375028927636,0.5295607738978124,0.09013578124999999,7,CSplus1
sub-047,0.827645453343178,0.42824009472738334,-0.22002607020137094,-0.28376295,8,CSminus1
sub-047,0.02950968285441488,-0.25382701828465926,-0.015295739854917542,0.14524691075,9,CSplusUS1
sub-047,0.3481164955544999,-0.02620208212925916,0.3703399759100394,-0.19369869,10,CSminus1
sub-047,0.4610948515654476,-0.08548789206039549,0.3148817661704738,-0.010906055250000012,11,CSplusUS1
sub-047,0.9267895056147726,0.1898737840014974,0.4942753566803292,0.2912378829125,12,CSplus1
sub-047,0.06828288538816402,-0.3951821836500732,0.3154239091276877,-0.09450505282499999,13,CSminus1
sub-047,0.6320928204697052,0.7366922282805056,0.7372631015521073,0.34162441433749996,14,CSplus1
sub-047,0.8832286499894263,0.5072847253668449,0.36764455613816444,-0.43966051375000004,15,CSminus1
sub-047,0.9577475374191669,0.5674751151452639,0.7823014780412432,-0.004109062749999989,16,CSminus1
sub-047,0.863313756019032,0.8170934120540404,-0.6125635499480504,-0.19538022875,17,CSplus1
sub-047,-0.13568254615200576,-0.749471406888702,-0.28710264718296363,-0.24694912875000002,18,CSplusUS1
sub-047,0.6492598822860072,0.34554415892492585,0.2872841200706564,-0.31339204575,19,CSminus1
sub-047,0.8281792350159239,0.3858052416388076,0.47692606118803405,0.292288072875,20,CSplus1
sub-047,0.8813456427731419,0.5036537930890423,0.6329826059108923,0.24492580749999995,21,CSplus1
sub-047,0.8267543009416599,0.7306142944799843,0.2597320207884181,0.207236218375,22,CSminus1
sub-047,0.818102523597572,0.4577171924877585,0.7729052377547386,0.33368953125,23,CSplus1
sub-047,0.011806514962036198,-0.40352629012846974,0.8379652923535201,-0.2866348275,24,CSplusUS1
sub-047,0.4321911805233086,0.0656924643053509,-0.31494534925708556,0.03743384771250001,25,CSminus1
sub-047,0.8927452291146345,0.49717029207742963,0.5117253602286449,-0.07231364,26,CSplus1
sub-047,0.519538229277132,0.030825132734908292,0.38417124300981853,-0.10029777150000001,27,CSminus1
sub-047,0.6255774936817659,0.44671545693688497,0.4423712220778809,0.18731640400000005,28,CSplus1
sub-047,0.5929063680450533,0.26106214757981555,0.6859412919348411,-0.29069466125,29,CSplus1
sub-047,0.6671597917897318,0.8740098933044332,0.80919988029154,0.16197234875,30,CSminus1
sub-047,0.6734756527957629,0.648014603330061,-0.03674904176845392,0.08835042249999997,31,CSminusUS2
sub-047,0.46345148809052017,-0.40889743542228596,0.45437825248414554,-0.278896162,32,CSplus2
sub-047,0.7961997722383699,0.8260257780015943,0.6245940230994566,0.17642288750000001,33,CSminus2
sub-047,0.8335772043594329,0.6578313832028457,-0.05080775530593548,0.09081797625000002,34,CSminusUS2
sub-047,0.7465421158735173,0.11977620271820781,0.48610848285796454,0.005734265499999995,35,CSplus2
sub-047,0.9277677887493851,0.6560772678841478,0.23002454918124407,-0.014375153725000006,36,CSminus2
sub-047,0.79330401505385,0.5627154090942625,0.5615808093475949,-0.14707924874999997,37,CSplus2
sub-047,0.5747315188909397,-0.22747018749571993,0.47315676590684924,0.044113417125,38,CSminus2
sub-047,0.9002999044536779,0.7226424641311006,0.5030077646228585,0.014009046250000004,39,CSminus2
sub-047,0.6488359830195076,0.1638005357238725,0.6055983498419513,-0.0223428475,40,CSplus2
sub-047,0.5896347465111543,0.5090781473524221,0.24174938340927216,0.17159405125,41,CSminusUS2
sub-047,0.5765368018976404,0.5034723262410128,0.5944786790948977,0.16899167599999998,42,CSminus2
sub-047,0.3664971955858998,-0.20553526566641905,0.4808826328667387,-0.14318097499999996,43,CSplus2
sub-047,0.5882227946661724,0.08521949506964877,0.10821496635550529,0.12876951,44,CSminusUS2
sub-047,0.9330117715442111,0.6929975989150985,0.7347557242209324,0.13712195250000003,45,CSminus2
sub-047,0.9378222579844894,-0.13624402112254808,-0.49074311611361243,-0.27259166337499996,46,CSplus2
sub-047,0.6900640620115687,0.4363933359403245,0.4829836702501652,0.025209309249999992,47,CSplus2
sub-047,0.8350658061949,0.3795246067477064,0.3464220858139707,0.02076264362499999,48,CSminus2
sub-047,0.4570609155629524,0.3410325738345083,0.7028319563133758,0.020804485875,49,CSplus2
sub-047,0.20556474325566376,0.49546194041422265,0.28891686368039515,0.04424776175,50,CSminusUS2
sub-047,0.8833621002710542,0.6852019061591941,0.5977010538934934,0.052828317999999985,51,CSminus2
sub-047,0.19443615297603906,0.3732530506189812,0.10890618400488804,0.030472650625,52,CSplus2
sub-047,0.4574380226926265,-0.07493551459378378,0.377074045440111,0.200546395,53,CSminus2
sub-047,0.8960120171546162,0.626546459303899,0.027231987507535978,0.03877733412500001,54,CSminus2
sub-047,0.19259345065591185,-0.11360618602370448,-0.3423005791518518,-0.19121492675,55,CSplus2
sub-047,0.2976322159512689,-0.6952636233679361,-0.5177463983587137,0.04703787249999998,56,CSminusUS2
sub-047,0.9026891475524108,0.9222105448089558,0.801909652080779,-0.4577144350000001,57,CSplus2
sub-047,0.7079338580192645,-0.35559398363420197,0.3470401752437506,-0.368978085,58,CSminus2
sub-047,0.6881541488947199,0.27084474670663394,0.5283786318037247,0.033670488375,59,CSplus2
sub-047,0.7000453473839225,0.8251161821875136,0.3865526730151218,-0.07360780750000002,60,CSminus2
sub-047,0.6191305261505248,-0.32623588721046437,0.2600446332990027,0.0012926987500000153,61,CSminusUS2
sub-047,0.6614770194461354,0.555961435124732,0.10517523235749081,0.44020113375,62,CSplus2
sub-047,0.07473087853638585,-0.6343773107419548,0.0009733239135682921,0.07443340949999999,63,CSplus2
sub-047,0.6598590959046361,-0.23987874882519467,-0.38536777877734557,0.06097243499999999,64,CSminus2
sub-047,0.6938488817694356,0.22454749280407504,-0.19136915735128984,-0.006843739000000015,65,CSminus2
sub-047,0.8906636738531253,-0.5349330468714728,0.26111043721301996,-0.002685051249999987,66,CSplus2
sub-047,0.89998078906411,0.758924464460443,0.4710006726882395,-0.21363147624999998,67,CSminus2
sub-047,0.7508569811267954,0.22318493509553972,0.1773529943067048,0.20430449162500003,68,CSplus2
sub-047,0.8531777602437728,0.7057477889003846,0.6523871189850046,-0.066601699875,69,CSminus2
sub-177,0.9506739041148031,0.3657356399726028,0.7600844406876152,0.4362322887402106,1,CSplusUS1
